mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,lag_1h
3,14,0,4,1,1,0.5,0.4848,0.45,0.1045,119,111.0
3,15,0,4,1,1,0.52,0.5,0.42,0.2537,125,119.0
3,16,0,4,1,1,0.5,0.4848,0.48,0.2836,142,125.0
3,17,0,4,1,1,0.5,0.4848,0.42,0.194,313,142.0
3,18,0,4,1,2,0.46,0.4545,0.59,0.1642,310,313.0
3,19,0,4,1,1,0.44,0.4394,0.58,0.194,207,310.0
3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,137,207.0
3,21,0,4,1,1,0.42,0.4242,0.62,0.2239,138,137.0
3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,87,138.0
3,23,0,4,1,1,0.42,0.4242,0.62,0.2836,50,87.0
3,0,0,5,1,1,0.42,0.4242,0.58,0.2836,29,50.0
3,1,0,5,1,1,0.4,0.4091,0.62,0.2537,16,29.0
3,2,0,5,1,1,0.4,0.4091,0.62,0.194,14,16.0
3,3,0,5,1,1,0.36,0.3485,0.71,0.194,5,14.0
3,5,0,5,1,1,0.38,0.3939,0.66,0.1642,10,5.0
3,6,0,5,1,1,0.4,0.4091,0.66,0.194,36,10.0
3,7,0,5,1,1,0.4,0.4091,0.66,0.194,123,36.0
3,8,0,5,1,1,0.42,0.4242,0.67,0.2537,280,123.0
3,9,0,5,1,1,0.46,0.4545,0.63,0.2239,210,280.0
3,10,0,5,1,1,0.52,0.5,0.53,0.2836,117,210.0
3,11,0,5,1,1,0.54,0.5152,0.52,0.2836,159,117.0
3,12,0,5,1,2,0.56,0.5303,0.49,0.3582,195,159.0
3,13,0,5,1,1,0.64,0.6212,0.41,0.2836,175,195.0
3,14,0,5,1,1,0.66,0.6212,0.39,0.2537,174,175.0
3,15,0,5,1,2,0.68,0.6364,0.39,0.3582,173,174.0
3,16,0,5,1,1,0.68,0.6364,0.39,0.2836,204,173.0
3,17,0,5,1,1,0.7,0.6364,0.37,0.3284,332,204.0
3,18,0,5,1,1,0.68,0.6364,0.39,0.1642,331,332.0
3,19,0,5,1,1,0.66,0.6212,0.44,0.1343,190,331.0
3,20,0,5,1,1,0.62,0.6212,0.46,0.1343,149,190.0
3,21,0,5,1,1,0.62,0.6212,0.46,0.1045,113,149.0
3,22,0,5,1,1,0.62,0.6212,0.5,0.1642,118,113.0
3,23,0,5,1,2,0.6,0.6212,0.53,0.2239,86,118.0
3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,76,86.0
3,1,0,6,0,2,0.58,0.5455,0.46,0.3582,51,76.0
3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,25,51.0
3,3,0,6,0,2,0.54,0.5152,0.39,0.3284,8,25.0
3,4,0,6,0,1,0.52,0.5,0.34,0.4179,3,8.0
3,5,0,6,0,1,0.52,0.5,0.34,0.4179,2,3.0
3,6,0,6,0,1,0.44,0.4394,0.44,0.4179,10,2.0
3,7,0,6,0,1,0.4,0.4091,0.5,0.3284,13,10.0
3,8,0,6,0,1,0.42,0.4242,0.47,0.4925,48,13.0
3,9,0,6,0,1,0.42,0.4242,0.44,0.4627,76,48.0
3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,140,76.0
3,11,0,6,0,1,0.46,0.4545,0.36,0.4478,196,140.0
3,12,0,6,0,1,0.46,0.4545,0.33,0.4179,267,196.0
3,13,0,6,0,1,0.5,0.4848,0.34,0.4627,301,267.0
3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,312,301.0
3,15,0,6,0,1,0.5,0.4848,0.29,0.4179,313,312.0
3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,304,313.0
3,17,0,6,0,1,0.48,0.4697,0.31,0.3284,278,304.0
3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,217,278.0
3,19,0,6,0,1,0.44,0.4394,0.33,0.2836,154,217.0
3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,108,154.0
3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,93,108.0
3,22,0,6,0,1,0.4,0.4091,0.37,0.3284,72,93.0
3,23,0,6,0,1,0.38,0.3939,0.4,0.2985,50,72.0
3,0,0,0,0,1,0.34,0.303,0.49,0.4179,40,50.0
3,1,0,0,0,1,0.32,0.2879,0.53,0.3582,24,40.0
3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,30,24.0
3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,12,30.0
3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,3,12.0
3,5,0,0,0,1,0.26,0.2576,0.6,0.194,9,3.0
3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,4,9.0
3,7,0,0,0,1,0.24,0.2273,0.6,0.2239,14,4.0
3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,37,14.0
3,9,0,0,0,1,0.3,0.303,0.52,0.1343,78,37.0
3,10,0,0,0,2,0.32,0.3485,0.45,0.0,136,78.0
3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,203,136.0
3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,228,203.0
3,13,0,0,0,1,0.38,0.3939,0.34,0.0,203,228.0
3,14,0,0,0,1,0.4,0.4091,0.3,0.0,279,203.0
3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,308,279.0
3,16,0,0,0,1,0.42,0.4242,0.32,0.0,224,308.0
3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,226,224.0
3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,156,226.0
3,19,0,0,0,1,0.36,0.3333,0.43,0.2836,79,156.0
3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,67,79.0
3,21,0,0,0,2,0.34,0.3182,0.53,0.2836,49,67.0
3,22,0,0,0,2,0.34,0.303,0.53,0.3284,38,49.0
3,23,0,0,0,3,0.34,0.303,0.61,0.3881,24,38.0
3,0,0,1,1,3,0.34,0.303,0.66,0.3881,13,24.0
3,1,0,1,1,2,0.34,0.303,0.71,0.3881,7,13.0
3,2,0,1,1,2,0.34,0.303,0.71,0.3284,6,7.0
3,3,0,1,1,2,0.34,0.303,0.71,0.3284,1,6.0
3,5,0,1,1,1,0.32,0.303,0.81,0.2985,2,1.0
3,6,0,1,1,3,0.32,0.303,0.76,0.2537,32,2.0
3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,18,32.0
3,8,0,1,1,2,0.3,0.2727,0.87,0.4179,98,18.0
3,9,0,1,1,2,0.34,0.303,0.81,0.3284,127,98.0
3,10,0,1,1,2,0.38,0.3939,0.76,0.3881,62,127.0
3,11,0,1,1,2,0.42,0.4242,0.71,0.2985,79,62.0
3,12,0,1,1,2,0.44,0.4394,0.77,0.2537,81,79.0
3,13,0,1,1,2,0.5,0.4848,0.63,0.2239,112,81.0
3,14,0,1,1,2,0.54,0.5152,0.64,0.2239,101,112.0
3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,107,101.0
3,16,0,1,1,2,0.54,0.5152,0.64,0.2836,141,107.0
3,17,0,1,1,2,0.54,0.5152,0.64,0.2537,272,141.0
3,18,0,1,1,2,0.52,0.5,0.72,0.2239,276,272.0
3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,221,276.0
3,20,0,1,1,1,0.56,0.5303,0.64,0.194,122,221.0
3,21,0,1,1,1,0.46,0.4545,0.94,0.194,91,122.0
3,22,0,1,1,1,0.46,0.4545,0.88,0.2239,78,91.0
3,23,0,1,1,1,0.46,0.4545,0.88,0.0896,30,78.0
3,0,0,2,1,1,0.46,0.4545,0.88,0.194,11,30.0
3,1,0,2,1,1,0.42,0.4242,1.0,0.1343,19,11.0
3,2,0,2,1,1,0.44,0.4394,0.94,0.0896,1,19.0
3,3,0,2,1,1,0.44,0.4394,0.82,0.2239,5,1.0
3,4,0,2,1,2,0.42,0.4242,0.82,0.1642,1,5.0
3,5,0,2,1,2,0.4,0.4091,0.87,0.1343,12,1.0
3,6,0,2,1,1,0.4,0.4091,0.87,0.2537,60,12.0
3,7,0,2,1,2,0.4,0.4091,0.76,0.1045,136,60.0
3,8,0,2,1,2,0.4,0.4091,0.58,0.2985,336,136.0
3,9,0,2,1,2,0.4,0.4091,0.58,0.4627,178,336.0
3,10,0,2,1,2,0.44,0.4394,0.54,0.2985,124,178.0
3,11,0,2,1,1,0.44,0.4394,0.51,0.3284,86,124.0
3,12,0,2,1,1,0.46,0.4545,0.47,0.2537,121,86.0
3,13,0,2,1,1,0.5,0.4848,0.45,0.2239,106,121.0
3,14,0,2,1,1,0.5,0.4848,0.42,0.3284,101,106.0
3,15,0,2,1,1,0.5,0.4848,0.42,0.2239,134,101.0
3,16,0,2,1,1,0.5,0.4848,0.42,0.1045,165,134.0
3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,307,165.0
3,18,0,2,1,1,0.48,0.4697,0.44,0.0896,312,307.0
3,19,0,2,1,2,0.44,0.4394,0.54,0.2537,164,312.0
3,20,0,2,1,2,0.44,0.4394,0.54,0.3582,135,164.0
3,21,0,2,1,2,0.42,0.4242,0.54,0.2836,87,135.0
3,22,0,2,1,2,0.4,0.4091,0.58,0.2537,70,87.0
3,23,0,2,1,2,0.4,0.4091,0.58,0.2537,32,70.0
3,0,0,3,1,3,0.36,0.3485,0.71,0.2239,11,32.0
3,1,0,3,1,3,0.34,0.3182,0.76,0.2239,7,11.0
3,2,0,3,1,3,0.34,0.3182,0.76,0.2239,2,7.0
3,3,0,3,1,2,0.34,0.3182,0.76,0.2537,3,2.0
3,5,0,3,1,3,0.32,0.3182,0.87,0.194,10,3.0
3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,44,10.0
3,7,0,3,1,2,0.32,0.303,0.93,0.2239,118,44.0
3,8,0,3,1,2,0.32,0.3182,0.87,0.194,261,118.0
3,9,0,3,1,2,0.32,0.303,0.81,0.2537,182,261.0
3,10,0,3,1,2,0.34,0.3182,0.81,0.2836,75,182.0
3,11,0,3,1,2,0.34,0.3333,0.87,0.194,71,75.0
3,12,0,3,1,2,0.34,0.3182,0.87,0.2239,87,71.0
3,13,0,3,1,3,0.34,0.3333,0.87,0.1343,108,87.0
3,14,0,3,1,2,0.36,0.3636,0.87,0.1045,84,108.0
3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,85,84.0
3,16,0,3,1,2,0.4,0.4091,0.76,0.2239,136,85.0
3,17,0,3,1,2,0.4,0.4091,0.76,0.2239,273,136.0
3,18,0,3,1,3,0.38,0.3939,0.82,0.2537,238,273.0
3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,159,238.0
3,20,0,3,1,3,0.36,0.303,0.87,0.6418,75,159.0
3,21,0,3,1,3,0.32,0.2879,1.0,0.4179,22,75.0
3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,44,22.0
3,23,0,3,1,3,0.32,0.3333,0.9,0.0,26,44.0
3,0,0,4,1,2,0.32,0.303,0.93,0.2239,11,26.0
3,1,0,4,1,2,0.3,0.2879,1.0,0.2239,3,11.0
3,2,0,4,1,2,0.3,0.2879,1.0,0.2537,6,3.0
3,3,0,4,1,2,0.28,0.2727,1.0,0.194,1,6.0
3,4,0,4,1,2,0.28,0.2727,1.0,0.194,1,1.0
3,5,0,4,1,2,0.28,0.2727,0.93,0.2239,9,1.0
3,6,0,4,1,2,0.28,0.2727,0.93,0.2239,41,9.0
3,7,0,4,1,3,0.26,0.2576,1.0,0.2239,108,41.0
3,8,0,4,1,3,0.26,0.2273,1.0,0.2985,124,108.0
3,9,0,4,1,2,0.26,0.2576,0.93,0.2239,97,124.0
3,10,0,4,1,2,0.26,0.2273,0.93,0.3284,65,97.0
3,11,0,4,1,2,0.3,0.2727,0.81,0.2985,71,65.0
3,12,0,4,1,2,0.3,0.2727,0.7,0.3284,94,71.0
3,13,0,4,1,2,0.32,0.303,0.7,0.2239,101,94.0
3,14,0,4,1,2,0.3,0.303,0.7,0.1343,83,101.0
3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,90,83.0
3,16,0,4,1,2,0.3,0.2879,0.65,0.2239,84,90.0
3,17,0,4,1,2,0.3,0.2879,0.7,0.2239,233,84.0
3,18,0,4,1,2,0.3,0.2727,0.61,0.2985,214,233.0
3,19,0,4,1,1,0.3,0.2727,0.56,0.3881,138,214.0
3,20,0,4,1,1,0.28,0.2576,0.61,0.2836,118,138.0
3,21,0,4,1,1,0.26,0.2576,0.65,0.2239,78,118.0
3,22,0,4,1,1,0.26,0.2576,0.65,0.1642,62,78.0
3,23,0,4,1,1,0.24,0.2273,0.65,0.194,33,62.0
3,0,0,5,1,1,0.24,0.2273,0.6,0.194,18,33.0
3,1,0,5,1,1,0.2,0.2121,0.69,0.1642,5,18.0
3,2,0,5,1,1,0.2,0.197,0.69,0.2239,5,5.0
3,3,0,5,1,1,0.2,0.2273,0.69,0.1045,2,5.0
3,4,0,5,1,1,0.18,0.2121,0.74,0.1045,5,2.0
3,5,0,5,1,1,0.18,0.197,0.74,0.1642,9,5.0
3,6,0,5,1,1,0.18,0.1818,0.74,0.2239,32,9.0
3,7,0,5,1,1,0.2,0.1818,0.59,0.3582,104,32.0
3,8,0,5,1,1,0.22,0.2121,0.51,0.2836,237,104.0
3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,166,237.0
3,10,0,5,1,1,0.26,0.2576,0.48,0.0,68,166.0
3,11,0,5,1,1,0.3,0.2879,0.45,0.2836,75,68.0
3,12,0,5,1,1,0.32,0.303,0.42,0.2537,145,75.0
3,13,0,5,1,1,0.32,0.3182,0.39,0.194,138,145.0
3,14,0,5,1,1,0.36,0.3333,0.32,0.3284,133,138.0
3,15,0,5,1,2,0.34,0.3182,0.36,0.2537,122,133.0
3,16,0,5,1,2,0.34,0.303,0.34,0.2985,150,122.0
3,17,0,5,1,2,0.32,0.2879,0.36,0.3582,225,150.0
3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,198,225.0
3,19,0,5,1,2,0.3,0.2879,0.36,0.2836,135,198.0
3,20,0,5,1,2,0.3,0.303,0.39,0.1343,81,135.0
3,21,0,5,1,2,0.3,0.303,0.39,0.1642,75,81.0
3,22,0,5,1,2,0.28,0.2576,0.38,0.3284,43,75.0
3,23,0,5,1,2,0.26,0.2424,0.38,0.2836,39,43.0
3,0,0,6,0,2,0.26,0.2424,0.38,0.2836,28,39.0
3,1,0,6,0,1,0.26,0.2273,0.38,0.2985,27,28.0
3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,25,27.0
3,3,0,6,0,1,0.2,0.197,0.47,0.194,9,25.0
3,4,0,6,0,1,0.22,0.2121,0.44,0.2239,6,9.0
3,5,0,6,0,1,0.2,0.197,0.51,0.194,8,6.0
3,6,0,6,0,1,0.18,0.1818,0.55,0.194,10,8.0
3,7,0,6,0,1,0.2,0.197,0.51,0.194,41,10.0
3,8,0,6,0,1,0.22,0.2273,0.44,0.1343,66,41.0
3,9,0,6,0,1,0.24,0.2424,0.41,0.1343,100,66.0
3,10,0,6,0,1,0.26,0.2576,0.41,0.1642,125,100.0
3,11,0,6,0,1,0.28,0.2727,0.38,0.1642,168,125.0
3,12,0,6,0,1,0.3,0.2879,0.36,0.194,227,168.0
3,13,0,6,0,1,0.32,0.303,0.33,0.2239,239,227.0
3,14,0,6,0,1,0.34,0.3182,0.29,0.2239,216,239.0
3,15,0,6,0,1,0.34,0.3333,0.29,0.194,219,216.0
3,16,0,6,0,1,0.34,0.3333,0.23,0.194,248,219.0
3,17,0,6,0,1,0.32,0.303,0.24,0.2239,203,248.0
3,18,0,6,0,2,0.32,0.3182,0.21,0.1642,153,203.0
3,19,0,6,0,2,0.28,0.2727,0.45,0.2537,138,153.0
3,20,0,6,0,2,0.28,0.2727,0.45,0.2537,85,138.0
3,21,0,6,0,2,0.26,0.2576,0.44,0.194,51,85.0
3,22,0,6,0,2,0.28,0.2727,0.41,0.2239,63,51.0
3,23,0,6,0,2,0.26,0.2424,0.44,0.2836,41,63.0
3,0,0,0,0,2,0.26,0.2576,0.41,0.1642,31,41.0
3,1,0,0,0,2,0.24,0.2273,0.52,0.194,20,31.0
3,2,0,0,0,3,0.22,0.2273,0.55,0.194,21,20.0
3,3,0,0,0,3,0.2,0.197,0.69,0.2239,14,21.0
3,4,0,0,0,3,0.18,0.197,0.74,0.1642,6,14.0
3,6,0,0,0,3,0.16,0.1818,0.86,0.1343,2,6.0
3,7,0,0,0,3,0.16,0.1667,0.86,0.1642,7,2.0
3,8,0,0,0,1,0.2,0.197,0.69,0.2239,14,7.0
3,9,0,0,0,1,0.22,0.2273,0.55,0.1343,54,14.0
3,10,0,0,0,2,0.22,0.2121,0.55,0.2239,86,54.0
3,11,0,0,0,2,0.24,0.2424,0.48,0.1642,108,86.0
3,12,0,0,0,2,0.26,0.2576,0.44,0.2239,163,108.0
3,13,0,0,0,1,0.3,0.2879,0.39,0.2239,147,163.0
3,14,0,0,0,1,0.32,0.3182,0.36,0.1642,164,147.0
3,15,0,0,0,1,0.32,0.303,0.36,0.2836,172,164.0
3,16,0,0,0,1,0.34,0.3333,0.34,0.0,143,172.0
3,17,0,0,0,1,0.32,0.303,0.31,0.2537,159,143.0
3,18,0,0,0,1,0.3,0.2879,0.33,0.194,137,159.0
3,19,0,0,0,1,0.3,0.2879,0.31,0.2239,103,137.0
3,20,0,0,0,1,0.28,0.2727,0.36,0.1642,57,103.0
3,21,0,0,0,1,0.26,0.2576,0.41,0.1642,36,57.0
3,22,0,0,0,1,0.26,0.2576,0.41,0.1642,30,36.0
3,23,0,0,0,1,0.26,0.2576,0.44,0.194,19,30.0
3,0,0,1,1,1,0.22,0.2273,0.55,0.194,12,19.0
3,1,0,1,1,1,0.22,0.2273,0.44,0.194,6,12.0
3,2,0,1,1,1,0.22,0.2273,0.44,0.1642,5,6.0
3,3,0,1,1,1,0.22,0.2273,0.44,0.1642,2,5.0
3,5,0,1,1,1,0.18,0.1818,0.43,0.194,8,2.0
3,6,0,1,1,1,0.18,0.1667,0.34,0.2836,40,8.0
3,7,0,1,1,1,0.2,0.1818,0.32,0.3284,110,40.0
3,8,0,1,1,1,0.2,0.197,0.34,0.2239,254,110.0
3,9,0,1,1,2,0.22,0.2121,0.32,0.2239,121,254.0
3,10,0,1,1,1,0.24,0.2273,0.3,0.194,69,121.0
3,11,0,1,1,2,0.26,0.2424,0.3,0.2836,57,69.0
3,12,0,1,1,2,0.26,0.2727,0.25,0.0,79,57.0
3,13,0,1,1,2,0.3,0.2879,0.24,0.2239,83,79.0
3,14,0,1,1,1,0.32,0.303,0.22,0.2239,80,83.0
3,15,0,1,1,1,0.32,0.303,0.24,0.2836,72,80.0
3,16,0,1,1,1,0.34,0.3182,0.23,0.2239,132,72.0
3,17,0,1,1,1,0.34,0.303,0.23,0.2985,252,132.0
3,18,0,1,1,1,0.32,0.303,0.21,0.2836,241,252.0
3,19,0,1,1,1,0.3,0.303,0.22,0.1343,173,241.0
3,20,0,1,1,1,0.32,0.3333,0.22,0.1045,112,173.0
3,21,0,1,1,1,0.32,0.3333,0.21,0.1343,61,112.0
3,22,0,1,1,1,0.3,0.2879,0.22,0.2239,40,61.0
3,23,0,1,1,1,0.28,0.2576,0.24,0.2985,19,40.0
3,0,0,2,1,1,0.26,0.2273,0.28,0.3284,16,19.0
3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,4,16.0
3,2,0,2,1,1,0.24,0.2121,0.32,0.2985,3,4.0
3,3,0,2,1,1,0.24,0.2121,0.32,0.2985,3,3.0
3,4,0,2,1,1,0.2,0.2121,0.44,0.1642,2,3.0
3,5,0,2,1,1,0.22,0.2121,0.37,0.2537,8,2.0
3,6,0,2,1,1,0.22,0.2121,0.41,0.2985,50,8.0
3,7,0,2,1,1,0.22,0.197,0.41,0.3582,133,50.0
3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,287,133.0
3,9,0,2,1,1,0.28,0.2576,0.28,0.3881,172,287.0
3,10,0,2,1,1,0.3,0.2727,0.24,0.2985,59,172.0
3,11,0,2,1,2,0.34,0.303,0.25,0.3881,81,59.0
3,12,0,2,1,1,0.34,0.3333,0.25,0.1642,106,81.0
3,13,0,2,1,1,0.34,0.303,0.25,0.2985,104,106.0
3,14,0,2,1,1,0.36,0.3333,0.25,0.2537,86,104.0
3,15,0,2,1,1,0.38,0.3939,0.25,0.2239,87,86.0
3,16,0,2,1,1,0.38,0.3939,0.22,0.1642,136,87.0
3,17,0,2,1,1,0.4,0.4091,0.2,0.1343,299,136.0
3,18,0,2,1,1,0.36,0.3636,0.21,0.0896,294,299.0
3,19,0,2,1,1,0.34,0.3333,0.23,0.194,190,294.0
3,20,0,2,1,1,0.36,0.3636,0.21,0.0896,132,190.0
3,21,0,2,1,1,0.34,0.3636,0.42,0.0,83,132.0
3,22,0,2,1,1,0.34,0.3636,0.49,0.0,55,83.0
3,23,0,2,1,2,0.32,0.3333,0.57,0.1045,35,55.0
3,0,0,3,1,2,0.32,0.3485,0.57,0.0,11,35.0
3,1,0,3,1,1,0.32,0.3485,0.39,0.0,10,11.0
3,2,0,3,1,2,0.32,0.3485,0.57,0.0,4,10.0
3,3,0,3,1,2,0.32,0.3485,0.49,0.0,4,4.0
3,4,0,3,1,2,0.32,0.3485,0.57,0.0,1,4.0
3,5,0,3,1,2,0.3,0.2879,0.56,0.194,7,1.0
3,6,0,3,1,2,0.3,0.303,0.49,0.1343,48,7.0
3,7,0,3,1,2,0.32,0.3333,0.45,0.1045,136,48.0
3,8,0,3,1,2,0.32,0.3182,0.49,0.1642,263,136.0
3,9,0,3,1,2,0.32,0.303,0.45,0.2239,154,263.0
3,10,0,3,1,2,0.34,0.3182,0.46,0.2239,64,154.0
3,11,0,3,1,2,0.34,0.3182,0.46,0.2537,90,64.0
3,12,0,3,1,2,0.34,0.3333,0.46,0.1642,80,90.0
3,13,0,3,1,2,0.36,0.3485,0.46,0.2239,98,80.0
3,14,0,3,1,2,0.36,0.3333,0.46,0.2985,80,98.0
3,15,0,3,1,3,0.28,0.2576,0.81,0.2985,70,80.0
3,16,0,3,1,3,0.28,0.2727,0.87,0.2537,36,70.0
3,17,0,3,1,3,0.26,0.2727,0.93,0.1045,116,36.0
3,18,0,3,1,2,0.26,0.2576,0.93,0.2239,85,116.0
3,19,0,3,1,2,0.26,0.2576,0.93,0.2239,72,85.0
3,20,0,3,1,3,0.24,0.2121,0.93,0.2985,44,72.0
3,21,0,3,1,2,0.24,0.2273,0.93,0.2537,27,44.0
3,22,0,3,1,3,0.24,0.2273,0.93,0.2239,24,27.0
3,23,0,3,1,3,0.24,0.2121,0.93,0.2836,12,24.0
3,0,0,4,1,3,0.24,0.2273,0.93,0.2239,3,12.0
3,1,0,4,1,3,0.24,0.2273,0.93,0.194,5,3.0
3,2,0,4,1,3,0.24,0.2273,0.93,0.194,5,5.0
3,3,0,4,1,3,0.24,0.2273,0.93,0.2239,1,5.0
3,4,0,4,1,3,0.24,0.2273,0.93,0.2537,2,1.0
3,5,0,4,1,3,0.24,0.2273,0.93,0.2239,8,2.0
3,6,0,4,1,3,0.24,0.2121,0.93,0.2985,36,8.0
3,7,0,4,1,3,0.24,0.2273,0.93,0.2537,92,36.0
3,8,0,4,1,2,0.24,0.2273,1.0,0.2537,192,92.0
3,9,0,4,1,3,0.26,0.2424,0.93,0.2537,132,192.0
3,10,0,4,1,3,0.26,0.2424,0.93,0.2537,69,132.0
3,11,0,4,1,3,0.28,0.2727,0.93,0.194,58,69.0
3,12,0,4,1,3,0.28,0.2727,0.93,0.194,90,58.0
3,13,0,4,1,3,0.3,0.303,0.87,0.1343,68,90.0
3,14,0,4,1,3,0.3,0.303,0.87,0.1343,76,68.0
3,15,0,4,1,3,0.3,0.2727,0.87,0.2985,65,76.0
3,16,0,4,1,2,0.3,0.2879,0.87,0.2537,85,65.0
3,17,0,4,1,2,0.3,0.2879,0.87,0.2537,168,85.0
3,18,0,4,1,2,0.3,0.303,0.87,0.1343,177,168.0
3,19,0,4,1,2,0.3,0.303,0.87,0.1343,130,177.0
3,20,0,4,1,3,0.28,0.2576,0.93,0.2836,85,130.0
3,21,0,4,1,2,0.28,0.2727,0.93,0.1642,60,85.0
3,22,0,4,1,3,0.28,0.2727,0.93,0.2537,51,60.0
3,23,0,4,1,3,0.26,0.2576,1.0,0.1642,27,51.0
4,0,0,5,1,3,0.26,0.2576,1.0,0.1642,6,27.0
4,1,0,5,1,3,0.26,0.2576,1.0,0.1642,4,6.0
4,2,0,5,1,3,0.26,0.2576,0.93,0.194,7,4.0
4,3,0,5,1,2,0.24,0.2273,0.93,0.2537,4,7.0
4,4,0,5,1,2,0.24,0.2273,0.93,0.2537,3,4.0
4,5,0,5,1,3,0.24,0.2273,0.93,0.2239,12,3.0
4,6,0,5,1,3,0.24,0.2273,0.93,0.2239,28,12.0
4,7,0,5,1,3,0.24,0.2424,0.93,0.0,95,28.0
4,8,0,5,1,2,0.26,0.2424,0.87,0.2537,206,95.0
4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,173,206.0
4,10,0,5,1,1,0.32,0.303,0.66,0.2836,75,173.0
4,11,0,5,1,1,0.32,0.2879,0.61,0.3582,89,75.0
4,12,0,5,1,1,0.34,0.303,0.53,0.3582,95,89.0
4,13,0,5,1,1,0.36,0.3333,0.5,0.3582,110,95.0
4,14,0,5,1,2,0.36,0.3333,0.46,0.3582,87,110.0
4,15,0,5,1,1,0.34,0.303,0.46,0.4179,111,87.0
4,16,0,5,1,1,0.34,0.303,0.46,0.4179,167,111.0
4,17,0,5,1,1,0.34,0.303,0.46,0.3284,281,167.0
4,18,0,5,1,1,0.34,0.303,0.46,0.3284,241,281.0
4,19,0,5,1,1,0.34,0.303,0.49,0.3284,136,241.0
4,20,0,5,1,1,0.32,0.3182,0.53,0.194,77,136.0
4,21,0,5,1,1,0.32,0.3333,0.53,0.1343,93,77.0
4,22,0,5,1,1,0.3,0.303,0.56,0.1642,74,93.0
4,23,0,5,1,1,0.3,0.3182,0.61,0.0896,53,74.0
4,0,0,6,0,2,0.3,0.3333,0.61,0.0,32,53.0
4,1,0,6,0,1,0.26,0.2727,0.65,0.1343,32,32.0
4,2,0,6,0,1,0.24,0.2424,0.75,0.1343,21,32.0
4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,9,21.0
4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,5,9.0
4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,5,5.0
4,6,0,6,0,1,0.26,0.2727,0.7,0.1045,12,5.0
4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,18,12.0
4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,55,18.0
4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,87,55.0
4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,154,87.0
4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,198,154.0
4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,184,198.0
4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,137,184.0
4,14,0,6,0,3,0.32,0.303,0.76,0.3284,190,137.0
4,15,0,6,0,3,0.34,0.303,0.76,0.3881,136,190.0
4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,196,136.0
4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,184,196.0
4,18,0,6,0,1,0.38,0.3939,0.54,0.194,179,184.0
4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,148,179.0
4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,85,148.0
4,21,0,6,0,1,0.32,0.303,0.61,0.2537,77,85.0
4,22,0,6,0,1,0.32,0.303,0.61,0.2985,55,77.0
4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,53,55.0
4,0,0,0,0,1,0.3,0.2879,0.65,0.194,39,53.0
4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,34,39.0
