mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,lag_1h
6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,6,6.0
6,5,0,5,1,1,0.54,0.5152,1.0,0.0,13,6.0
6,6,0,5,1,1,0.56,0.5303,0.94,0.0,97,13.0
6,7,0,5,1,1,0.6,0.5606,0.83,0.0,250,97.0
6,8,0,5,1,2,0.6,0.5606,0.83,0.0,454,250.0
6,9,0,5,1,1,0.7,0.6515,0.58,0.194,224,454.0
6,10,0,5,1,1,0.7,0.6515,0.58,0.194,170,224.0
6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,181,170.0
6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,243,181.0
6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,204,243.0
6,14,0,5,1,1,0.76,0.697,0.52,0.194,215,204.0
6,15,0,5,1,1,0.78,0.697,0.43,0.2239,243,215.0
6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355,243.0
6,17,0,5,1,3,0.76,0.6818,0.4,0.194,552,355.0
6,18,0,5,1,3,0.76,0.6818,0.4,0.194,450,552.0
6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,328,450.0
6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,232,328.0
6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,208,232.0
6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,175,208.0
6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,178,175.0
6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,104,178.0
6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,95,104.0
6,2,0,6,0,1,0.6,0.5455,0.88,0.0,53,95.0
6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,20,53.0
6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,5,20.0
6,5,0,6,0,1,0.62,0.5758,0.83,0.0,7,5.0
6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,27,7.0
6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,57,27.0
6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,131,57.0
6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,218,131.0
6,10,0,6,0,1,0.72,0.6818,0.62,0.194,244,218.0
6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,404,244.0
6,12,0,6,0,1,0.74,0.697,0.66,0.0896,420,404.0
6,13,0,6,0,1,0.76,0.697,0.55,0.0,327,420.0
6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,334,327.0
6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,367,334.0
6,16,0,6,0,2,0.76,0.697,0.52,0.2239,468,367.0
6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,449,468.0
6,18,0,6,0,2,0.74,0.6818,0.55,0.194,381,449.0
6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,326,381.0
6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,188,326.0
6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,183,188.0
6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,161,183.0
6,23,0,6,0,2,0.72,0.6818,0.62,0.0,150,161.0
6,0,0,0,0,1,0.7,0.6515,0.65,0.0,89,150.0
6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,76,89.0
6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,72,76.0
6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,30,72.0
6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,17,30.0
6,5,0,0,0,2,0.66,0.6061,0.78,0.0,19,17.0
6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,33,19.0
6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,71,33.0
6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,84,71.0
6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,169,84.0
6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,244,169.0
6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,377,244.0
6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,396,377.0
6,13,0,0,0,2,0.74,0.6667,0.51,0.0,363,396.0
6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,317,363.0
6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,362,317.0
6,16,0,0,0,2,0.76,0.6818,0.48,0.0,378,362.0
6,17,0,0,0,1,0.74,0.6667,0.51,0.0,397,378.0
6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,296,397.0
6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,311,296.0
6,20,0,0,0,1,0.7,0.6515,0.7,0.194,232,311.0
6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,167,232.0
6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,152,167.0
6,23,0,0,0,1,0.66,0.6061,0.78,0.194,92,152.0
6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,26,92.0
6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,12,26.0
6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,12.0
6,3,0,1,1,3,0.64,0.5758,0.89,0.0,1,2.0
6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,3,1.0
6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,3,3.0
6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,26,3.0
6,7,0,1,1,3,0.56,0.5303,0.88,0.194,46,26.0
6,8,0,1,1,3,0.56,0.5303,0.83,0.194,221,46.0
6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,219,221.0
6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,91,219.0
6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,94,91.0
6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,162,94.0
6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,179,162.0
6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,175,179.0
6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,205,175.0
6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,299,205.0
6,17,0,1,1,1,0.7,0.6515,0.54,0.0,565,299.0
6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,538,565.0
6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,431,538.0
6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,316,431.0
6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,206,316.0
6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,130,206.0
6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,60,130.0
6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,33,60.0
6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,14,33.0
6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,6,14.0
6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,2,6.0
6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,9,2.0
6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,25,9.0
6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,115,25.0
6,7,0,2,1,2,0.6,0.5152,0.94,0.0,309,115.0
6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,401,309.0
6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,275,401.0
6,10,0,2,1,2,0.64,0.5758,0.83,0.194,161,275.0
6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,171,161.0
6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,189,171.0
6,13,0,2,1,1,0.74,0.697,0.66,0.1642,207,189.0
6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,152,207.0
6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,170,152.0
6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,335,170.0
6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,572,335.0
6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,536,572.0
6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,425,536.0
6,20,0,2,1,3,0.74,0.697,0.7,0.2239,326,425.0
6,21,0,2,1,1,0.72,0.697,0.74,0.194,229,326.0
6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,109,229.0
6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,64,109.0
6,0,0,3,1,1,0.66,0.6061,0.78,0.194,33,64.0
6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,21,33.0
6,2,0,3,1,1,0.66,0.6061,0.78,0.0,7,21.0
6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,7,7.0
6,4,0,3,1,1,0.64,0.5758,0.83,0.0,11,7.0
6,5,0,3,1,1,0.64,0.5758,0.89,0.0,23,11.0
6,6,0,3,1,1,0.66,0.6061,0.83,0.0,122,23.0
6,7,0,3,1,1,0.7,0.6667,0.79,0.0,311,122.0
6,8,0,3,1,1,0.72,0.697,0.74,0.1045,423,311.0
6,9,0,3,1,1,0.72,0.697,0.79,0.1642,219,423.0
6,10,0,3,1,1,0.74,0.697,0.7,0.2537,135,219.0
6,11,0,3,1,1,0.74,0.697,0.7,0.1642,145,135.0
6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,188,145.0
6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,147,188.0
6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,145,147.0
6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,146,145.0
6,16,0,3,1,2,0.82,0.803,0.59,0.3284,258,146.0
6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,529,258.0
6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,513,529.0
6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,342,513.0
6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,282,342.0
6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,247,282.0
6,22,0,3,1,2,0.72,0.697,0.79,0.194,148,247.0
6,23,0,3,1,2,0.72,0.697,0.79,0.2239,105,148.0
6,0,0,4,1,1,0.72,0.697,0.79,0.2239,49,105.0
6,1,0,4,1,1,0.72,0.697,0.74,0.2239,31,49.0
6,2,0,4,1,1,0.72,0.697,0.74,0.2239,4,31.0
6,3,0,4,1,2,0.72,0.697,0.74,0.1642,5,4.0
6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,7,5.0
6,5,0,4,1,1,0.72,0.697,0.74,0.1642,24,7.0
6,6,0,4,1,1,0.72,0.697,0.74,0.1642,100,24.0
6,7,0,4,1,2,0.72,0.697,0.74,0.1343,327,100.0
6,8,0,4,1,2,0.74,0.697,0.7,0.194,432,327.0
6,9,0,4,1,2,0.74,0.697,0.7,0.1343,227,432.0
6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,127,227.0
6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,136,127.0
6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,160,136.0
6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,186,160.0
6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,149,186.0
6,15,0,4,1,2,0.76,0.697,0.52,0.3582,189,149.0
6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,275,189.0
6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,569,275.0
6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,540,569.0
6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,400,540.0
6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,352,400.0
6,21,0,4,1,1,0.7,0.6667,0.74,0.194,234,352.0
6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,162,234.0
6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,105,162.0
6,0,0,5,1,1,0.68,0.6364,0.79,0.194,63,105.0
6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,28,63.0
6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,14,28.0
6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,5,14.0
6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,9,5.0
6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,20,9.0
6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,91,20.0
6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,268,91.0
6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,466,268.0
6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,231,466.0
6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,145,231.0
6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,203,145.0
6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,201,203.0
6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,221,201.0
6,14,0,5,1,1,0.78,0.697,0.43,0.2836,229,221.0
6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,216,229.0
6,16,0,5,1,1,0.8,0.697,0.33,0.4179,327,216.0
6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,557,327.0
6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,452,557.0
6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,385,452.0
6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,288,385.0
6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,233,288.0
6,22,0,5,1,1,0.7,0.6515,0.48,0.0,167,233.0
6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,172,167.0
6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,116,172.0
6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,95,116.0
6,2,0,6,0,2,0.66,0.6212,0.5,0.194,59,95.0
6,3,0,6,0,1,0.64,0.6212,0.57,0.194,39,59.0
6,4,0,6,0,1,0.64,0.6212,0.57,0.194,11,39.0
6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,14,11.0
6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,29,14.0
6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,42,29.0
6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,112,42.0
6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,186,112.0
6,10,0,6,0,1,0.72,0.6515,0.45,0.194,302,186.0
6,11,0,6,0,1,0.74,0.6667,0.42,0.0,331,302.0
6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,392,331.0
6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,371,392.0
6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,383,371.0
6,15,0,6,0,1,0.74,0.6667,0.45,0.0,392,383.0
6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,410,392.0
6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,399,410.0
6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,307,399.0
6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,375,307.0
6,20,0,6,0,1,0.7,0.6515,0.48,0.194,269,375.0
6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,202,269.0
6,22,0,6,0,1,0.68,0.6364,0.47,0.194,187,202.0
6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,179,187.0
6,0,0,0,0,1,0.64,0.6212,0.53,0.0,115,179.0
6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,90,115.0
6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,87,90.0
6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,34,87.0
6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,11,34.0
6,5,0,0,0,1,0.6,0.6061,0.64,0.0,12,11.0
6,6,0,0,0,1,0.6,0.6061,0.64,0.0,20,12.0
6,7,0,0,0,1,0.62,0.6061,0.61,0.0,51,20.0
6,8,0,0,0,1,0.64,0.6212,0.61,0.194,107,51.0
6,9,0,0,0,1,0.66,0.6212,0.54,0.0896,206,107.0
6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,332,206.0
6,11,0,0,0,1,0.72,0.6515,0.45,0.1343,346,332.0
6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,443,346.0
6,13,0,0,0,1,0.74,0.6515,0.4,0.0,442,443.0
6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,443,442.0
6,15,0,0,0,1,0.74,0.6515,0.4,0.0,403,443.0
6,16,0,0,0,1,0.74,0.6667,0.42,0.194,455,403.0
6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,421,455.0
6,18,0,0,0,2,0.72,0.6515,0.45,0.2537,382,421.0
6,19,0,0,0,2,0.72,0.6667,0.48,0.1343,317,382.0
6,20,0,0,0,2,0.7,0.6515,0.48,0.1045,213,317.0
6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,183,213.0
6,22,0,0,0,1,0.7,0.6515,0.51,0.0,114,183.0
6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,78,114.0
6,0,0,1,1,3,0.64,0.6061,0.73,0.2836,32,78.0
6,1,0,1,1,2,0.62,0.5909,0.78,0.1343,15,32.0
6,2,0,1,1,3,0.62,0.5909,0.78,0.1343,6,15.0
6,3,0,1,1,3,0.62,0.5909,0.78,0.1343,2,6.0
6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,9,2.0
6,5,0,1,1,2,0.62,0.5758,0.83,0.1642,22,9.0
6,6,0,1,1,2,0.62,0.5909,0.78,0.1642,94,22.0
6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,261,94.0
6,8,0,1,1,1,0.66,0.6212,0.74,0.194,447,261.0
6,9,0,1,1,2,0.72,0.6667,0.54,0.0,187,447.0
6,10,0,1,1,2,0.72,0.6667,0.54,0.1343,150,187.0
6,11,0,1,1,2,0.7,0.6515,0.58,0.0,150,150.0
6,12,0,1,1,2,0.72,0.6667,0.54,0.0,170,150.0
6,13,0,1,1,2,0.72,0.6667,0.58,0.2239,164,170.0
6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,158,164.0
6,15,0,1,1,2,0.74,0.6818,0.55,0.0,202,158.0
6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,275,202.0
6,17,0,1,1,1,0.74,0.6818,0.55,0.1343,604,275.0
6,18,0,1,1,1,0.74,0.6667,0.51,0.0,591,604.0
6,19,0,1,1,1,0.72,0.6818,0.62,0.194,396,591.0
6,20,0,1,1,1,0.7,0.6515,0.65,0.1045,305,396.0
6,21,0,1,1,1,0.7,0.6515,0.65,0.0,242,305.0
6,22,0,1,1,1,0.68,0.6364,0.69,0.0,145,242.0
6,23,0,1,1,1,0.68,0.6364,0.69,0.0,81,145.0
6,0,0,2,1,2,0.66,0.6061,0.78,0.1343,30,81.0
6,1,0,2,1,1,0.66,0.6212,0.74,0.0,13,30.0
6,2,0,2,1,2,0.66,0.6212,0.74,0.0,11,13.0
6,3,0,2,1,2,0.66,0.6212,0.74,0.0,2,11.0
6,4,0,2,1,1,0.66,0.6212,0.74,0.0,8,2.0
6,5,0,2,1,1,0.66,0.6061,0.78,0.0,21,8.0
6,6,0,2,1,1,0.66,0.6061,0.83,0.1642,124,21.0
6,7,0,2,1,1,0.68,0.6364,0.83,0.194,347,124.0
6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,456,347.0
6,9,0,2,1,1,0.74,0.697,0.7,0.0,246,456.0
6,10,0,2,1,1,0.8,0.7424,0.49,0.1642,157,246.0
6,11,0,2,1,1,0.82,0.7576,0.46,0.0,167,157.0
6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,202,167.0
6,13,0,2,1,1,0.84,0.7576,0.44,0.0,189,202.0
6,14,0,2,1,1,0.86,0.7879,0.44,0.2239,160,189.0
6,15,0,2,1,1,0.86,0.7879,0.41,0.0,166,160.0
6,16,0,2,1,1,0.86,0.803,0.47,0.2836,261,166.0
6,17,0,2,1,3,0.82,0.7879,0.56,0.2836,579,261.0
6,18,0,2,1,3,0.8,0.7576,0.55,0.2985,504,579.0
6,19,0,2,1,2,0.74,0.6818,0.58,0.4627,299,504.0
6,20,0,2,1,1,0.74,0.6818,0.62,0.0,296,299.0
6,21,0,2,1,1,0.74,0.697,0.66,0.2836,195,296.0
6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,134,195.0
6,23,0,2,1,1,0.7,0.6515,0.7,0.2836,81,134.0
6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,36,81.0
6,1,0,3,1,1,0.68,0.6364,0.79,0.2985,28,36.0
6,2,0,3,1,1,0.66,0.6061,0.83,0.2239,16,28.0
6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,5,16.0
6,4,0,3,1,1,0.66,0.6061,0.83,0.1045,5,5.0
6,5,0,3,1,1,0.64,0.5758,0.83,0.194,22,5.0
6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,116,22.0
6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,336,116.0
6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,540,336.0
6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,221,540.0
6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,126,221.0
6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,170,126.0
6,12,0,3,1,1,0.76,0.6667,0.35,0.2537,243,170.0
6,13,0,3,1,1,0.8,0.697,0.31,0.3284,231,243.0
6,14,0,3,1,1,0.8,0.697,0.31,0.194,188,231.0
6,15,0,3,1,1,0.82,0.7121,0.3,0.1642,189,188.0
6,16,0,3,1,1,0.82,0.7121,0.3,0.4179,328,189.0
6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,570,328.0
6,18,0,3,1,1,0.8,0.697,0.29,0.2985,588,570.0
6,19,0,3,1,1,0.76,0.6667,0.35,0.3881,401,588.0
6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,333,401.0
6,21,0,3,1,1,0.72,0.6515,0.39,0.2239,221,333.0
6,22,0,3,1,1,0.7,0.6364,0.42,0.194,183,221.0
6,23,0,3,1,1,0.68,0.6364,0.47,0.194,129,183.0
6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,54,129.0
6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,32,54.0
6,2,0,4,1,1,0.62,0.6212,0.57,0.1343,8,32.0
6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,9,8.0
6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,6,9.0
6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,25,6.0
6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,123,25.0
6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,320,123.0
6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,555,320.0
6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,260,555.0
6,10,0,4,1,1,0.72,0.6515,0.42,0.194,132,260.0
6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,169,132.0
6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,233,169.0
6,13,0,4,1,1,0.76,0.6667,0.33,0.194,232,233.0
6,14,0,4,1,1,0.78,0.6818,0.31,0.194,163,232.0
6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,240,163.0
6,16,0,4,1,1,0.8,0.697,0.26,0.1343,323,240.0
6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,594,323.0
6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,586,594.0
6,19,0,4,1,1,0.74,0.6515,0.33,0.194,455,586.0
6,20,0,4,1,1,0.74,0.6515,0.33,0.194,340,455.0
6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,323,340.0
6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,207,323.0
6,23,0,4,1,1,0.66,0.6212,0.5,0.0,126,207.0
7,0,0,5,1,1,0.66,0.6212,0.5,0.0,68,126.0
7,1,0,5,1,1,0.66,0.6212,0.5,0.0,31,68.0
7,2,0,5,1,1,0.62,0.6061,0.69,0.0,13,31.0
7,3,0,5,1,1,0.64,0.6212,0.53,0.0,11,13.0
7,4,0,5,1,1,0.62,0.6212,0.57,0.0,6,11.0
7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,30,6.0
7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,108,30.0
7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,243,108.0
7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,492,243.0
7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,260,492.0
7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,170,260.0
7,11,0,5,1,1,0.8,0.697,0.26,0.0,214,170.0
7,12,0,5,1,1,0.8,0.697,0.26,0.0,263,214.0
7,13,0,5,1,1,0.8,0.6818,0.24,0.0,292,263.0
7,14,0,5,1,1,0.82,0.697,0.23,0.194,303,292.0
7,15,0,5,1,1,0.82,0.697,0.21,0.2537,381,303.0
7,16,0,5,1,1,0.82,0.697,0.17,0.0,427,381.0
7,17,0,5,1,1,0.82,0.697,0.21,0.194,461,427.0
7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,422,461.0
7,19,0,5,1,1,0.78,0.6667,0.25,0.194,318,422.0
7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,269,318.0
7,21,0,5,1,1,0.7,0.6364,0.45,0.194,218,269.0
7,22,0,5,1,1,0.7,0.6364,0.42,0.0,222,218.0
7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,140,222.0
7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,115,140.0
7,1,0,6,0,1,0.66,0.6212,0.54,0.0,78,115.0
7,2,0,6,0,1,0.64,0.6212,0.53,0.0,52,78.0
7,3,0,6,0,1,0.64,0.6212,0.53,0.0,26,52.0
7,4,0,6,0,1,0.62,0.6061,0.61,0.0,11,26.0
7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,14,11.0
7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,32,14.0
7,7,0,6,0,1,0.64,0.6061,0.65,0.0,45,32.0
7,8,0,6,0,1,0.68,0.6364,0.57,0.0,132,45.0
7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,179,132.0
7,10,0,6,0,1,0.8,0.7121,0.36,0.0,271,179.0
7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,357,271.0
7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,374,357.0
7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,404,374.0
7,14,0,6,0,1,0.84,0.7121,0.2,0.0,392,404.0
7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,331,392.0
7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,398,331.0
7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,349,398.0
7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,383,349.0
7,19,0,6,0,1,0.8,0.697,0.33,0.2239,305,383.0
7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,284,305.0
7,21,0,6,0,1,0.74,0.6667,0.48,0.194,232,284.0
7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,201,232.0
7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,154,201.0
7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,144,154.0
7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,78,144.0
7,2,0,0,0,1,0.7,0.6515,0.58,0.194,69,78.0
7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,33,69.0
7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,5,33.0
7,5,0,0,0,3,0.62,0.5758,0.83,0.194,1,5.0
7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,3,1.0
7,7,0,0,0,2,0.64,0.5758,0.89,0.194,25,3.0
7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,92,25.0
7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,181,92.0
7,10,0,0,0,1,0.74,0.697,0.66,0.1642,264,181.0
