mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,lag_1h
9,8,0,6,0,2,0.46,0.4545,0.77,0.2537,108,37.0
9,9,0,6,0,2,0.48,0.4697,0.67,0.2239,177,108.0
9,10,0,6,0,2,0.5,0.4848,0.68,0.2836,249,177.0
9,11,0,6,0,2,0.52,0.5,0.68,0.2239,367,249.0
9,12,0,6,0,2,0.52,0.5,0.67,0.2239,372,367.0
9,13,0,6,0,2,0.52,0.5,0.68,0.194,349,372.0
9,14,0,6,0,2,0.52,0.5,0.72,0.194,297,349.0
9,15,0,6,0,2,0.52,0.5,0.72,0.194,354,297.0
9,16,0,6,0,1,0.54,0.5152,0.68,0.2537,305,354.0
9,17,0,6,0,1,0.52,0.5,0.72,0.2239,359,305.0
9,18,0,6,0,2,0.52,0.5,0.72,0.2239,329,359.0
9,19,0,6,0,1,0.52,0.5,0.68,0.1343,256,329.0
9,20,0,6,0,1,0.52,0.5,0.68,0.1343,176,256.0
9,21,0,6,0,2,0.5,0.4848,0.72,0.194,170,176.0
9,22,0,6,0,1,0.5,0.4848,0.72,0.2239,143,170.0
9,23,0,6,0,1,0.46,0.4545,0.82,0.1642,136,143.0
9,0,0,0,0,1,0.46,0.4545,0.77,0.2239,112,136.0
9,1,0,0,0,1,0.46,0.4545,0.77,0.2239,79,112.0
9,2,0,0,0,1,0.44,0.4394,0.82,0.2537,89,79.0
9,3,0,0,0,1,0.44,0.4394,0.82,0.194,36,89.0
9,4,0,0,0,1,0.44,0.4394,0.77,0.2239,1,36.0
9,5,0,0,0,1,0.44,0.4394,0.77,0.2239,6,1.0
9,6,0,0,0,1,0.44,0.4394,0.77,0.2537,12,6.0
9,7,0,0,0,1,0.46,0.4545,0.72,0.2239,44,12.0
9,8,0,0,0,1,0.46,0.4545,0.72,0.2537,69,44.0
9,9,0,0,0,1,0.48,0.4697,0.67,0.2537,140,69.0
9,10,0,0,0,1,0.5,0.4848,0.72,0.1642,260,140.0
9,11,0,0,0,1,0.52,0.5,0.68,0.2239,317,260.0
9,12,0,0,0,1,0.54,0.5152,0.64,0.1343,364,317.0
9,13,0,0,0,1,0.56,0.5303,0.6,0.1343,376,364.0
9,14,0,0,0,2,0.58,0.5455,0.56,0.1343,311,376.0
9,15,0,0,0,2,0.58,0.5455,0.6,0.1343,365,311.0
9,16,0,0,0,2,0.56,0.5303,0.64,0.1642,369,365.0
9,17,0,0,0,2,0.56,0.5303,0.64,0.194,325,369.0
9,18,0,0,0,2,0.56,0.5303,0.6,0.1045,289,325.0
9,19,0,0,0,2,0.54,0.5152,0.68,0.1045,245,289.0
9,20,0,0,0,2,0.54,0.5152,0.68,0.0896,180,245.0
9,21,0,0,0,2,0.54,0.5152,0.68,0.0896,147,180.0
9,22,0,0,0,2,0.54,0.5152,0.68,0.0896,84,147.0
9,23,0,0,0,1,0.54,0.5152,0.68,0.194,54,84.0
9,0,0,1,1,2,0.52,0.5,0.72,0.1642,37,54.0
9,1,0,1,1,2,0.52,0.5,0.72,0.1045,10,37.0
9,2,0,1,1,2,0.52,0.5,0.72,0.1343,13,10.0
9,3,0,1,1,2,0.5,0.4848,0.77,0.1343,5,13.0
9,4,0,1,1,2,0.5,0.4848,0.77,0.1642,8,5.0
9,5,0,1,1,2,0.5,0.4848,0.77,0.194,28,8.0
9,6,0,1,1,1,0.5,0.4848,0.77,0.2239,113,28.0
9,7,0,1,1,2,0.5,0.4848,0.82,0.2239,332,113.0
9,8,0,1,1,2,0.52,0.5,0.77,0.1343,420,332.0
9,9,0,1,1,2,0.54,0.5152,0.68,0.1642,215,420.0
9,10,0,1,1,2,0.56,0.5303,0.64,0.1343,105,215.0
9,11,0,1,1,2,0.58,0.5455,0.64,0.1642,139,105.0
9,12,0,1,1,2,0.58,0.5455,0.6,0.0896,189,139.0
9,13,0,1,1,2,0.6,0.6061,0.6,0.0,177,189.0
9,14,0,1,1,2,0.6,0.6061,0.6,0.194,188,177.0
9,15,0,1,1,2,0.6,0.6061,0.6,0.2239,187,188.0
9,16,0,1,1,2,0.6,0.6061,0.6,0.1642,263,187.0
9,17,0,1,1,2,0.58,0.5455,0.64,0.1343,568,263.0
9,18,0,1,1,2,0.56,0.5303,0.68,0.1343,540,568.0
9,19,0,1,1,2,0.56,0.5303,0.68,0.1045,374,540.0
9,20,0,1,1,2,0.56,0.5303,0.68,0.1343,231,374.0
9,21,0,1,1,2,0.56,0.5303,0.68,0.1642,200,231.0
9,22,0,1,1,2,0.56,0.5303,0.68,0.1642,129,200.0
9,23,0,1,1,2,0.56,0.5303,0.73,0.194,68,129.0
9,0,0,2,1,2,0.56,0.5303,0.73,0.1642,25,68.0
9,1,0,2,1,2,0.54,0.5152,0.88,0.1642,14,25.0
9,2,0,2,1,2,0.54,0.5152,0.88,0.1642,5,14.0
9,3,0,2,1,2,0.54,0.5152,0.83,0.2239,3,5.0
9,4,0,2,1,1,0.54,0.5152,0.88,0.194,6,3.0
9,5,0,2,1,2,0.54,0.5152,0.88,0.194,22,6.0
9,6,0,2,1,2,0.54,0.5152,0.88,0.194,114,22.0
9,7,0,2,1,2,0.54,0.5152,0.88,0.1642,329,114.0
9,8,0,2,1,3,0.54,0.5152,0.94,0.2537,209,329.0
9,9,0,2,1,3,0.54,0.5152,0.94,0.2239,69,209.0
9,10,0,2,1,3,0.56,0.5303,0.88,0.1642,30,69.0
9,11,0,2,1,3,0.56,0.5303,0.88,0.1642,56,30.0
9,12,0,2,1,2,0.56,0.5303,0.94,0.1642,60,56.0
9,13,0,2,1,2,0.56,0.5303,0.94,0.1343,103,60.0
9,14,0,2,1,2,0.58,0.5455,0.88,0.194,112,103.0
9,15,0,2,1,2,0.62,0.5909,0.78,0.1045,192,112.0
9,16,0,2,1,2,0.6,0.5606,0.83,0.1642,264,192.0
9,17,0,2,1,1,0.6,0.5606,0.83,0.1045,511,264.0
9,18,0,2,1,1,0.6,0.5606,0.83,0.1045,492,511.0
9,19,0,2,1,1,0.58,0.5455,0.88,0.0,337,492.0
9,20,0,2,1,1,0.56,0.5303,0.94,0.0,253,337.0
9,21,0,2,1,1,0.56,0.5303,0.94,0.0,206,253.0
9,22,0,2,1,1,0.56,0.5303,0.94,0.0,148,206.0
9,23,0,2,1,1,0.56,0.5303,0.94,0.0,81,148.0
9,0,0,3,1,1,0.54,0.5152,1.0,0.0,27,81.0
9,1,0,3,1,1,0.54,0.5152,0.94,0.0,17,27.0
9,2,0,3,1,1,0.54,0.5152,0.94,0.0,6,17.0
9,3,0,3,1,2,0.54,0.5152,0.94,0.0896,6,6.0
9,4,0,3,1,2,0.54,0.5152,1.0,0.1343,7,6.0
9,5,0,3,1,2,0.54,0.5152,1.0,0.1642,31,7.0
9,6,0,3,1,2,0.54,0.5152,1.0,0.194,117,31.0
9,7,0,3,1,2,0.54,0.5152,1.0,0.194,330,117.0
9,8,0,3,1,2,0.54,0.5152,1.0,0.1045,462,330.0
9,9,0,3,1,2,0.56,0.5303,1.0,0.0896,208,462.0
9,10,0,3,1,2,0.6,0.5455,0.88,0.0,133,208.0
9,11,0,3,1,2,0.62,0.5758,0.83,0.1642,180,133.0
9,12,0,3,1,2,0.64,0.5909,0.78,0.0896,193,180.0
9,13,0,3,1,2,0.66,0.6212,0.74,0.1642,181,193.0
9,14,0,3,1,2,0.66,0.6212,0.74,0.194,179,181.0
9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,185,179.0
9,16,0,3,1,2,0.66,0.6212,0.74,0.1045,281,185.0
9,17,0,3,1,3,0.66,0.6212,0.74,0.1642,536,281.0
9,18,0,3,1,3,0.64,0.5758,0.83,0.1642,408,536.0
9,19,0,3,1,3,0.62,0.5455,0.94,0.0,283,408.0
9,20,0,3,1,3,0.62,0.5455,0.94,0.0,160,283.0
9,21,0,3,1,2,0.6,0.5,1.0,0.0896,200,160.0
9,22,0,3,1,2,0.62,0.5455,0.94,0.0,127,200.0
9,23,0,3,1,1,0.6,0.5152,0.94,0.1045,95,127.0
9,0,0,4,1,1,0.6,0.5152,0.94,0.1045,41,95.0
9,1,0,4,1,2,0.6,0.5152,0.94,0.0896,11,41.0
9,2,0,4,1,2,0.6,0.5152,0.94,0.1045,10,11.0
9,3,0,4,1,2,0.6,0.5152,0.94,0.0896,12,10.0
9,4,0,4,1,2,0.6,0.5152,0.94,0.0896,2,12.0
9,5,0,4,1,2,0.6,0.5152,0.94,0.1045,30,2.0
9,6,0,4,1,2,0.6,0.5,1.0,0.1343,101,30.0
9,7,0,4,1,2,0.6,0.5,1.0,0.1045,311,101.0
9,8,0,4,1,2,0.6,0.5,1.0,0.1642,415,311.0
9,9,0,4,1,2,0.62,0.5455,0.94,0.194,203,415.0
9,10,0,4,1,2,0.64,0.5758,0.89,0.2239,120,203.0
9,11,0,4,1,2,0.64,0.5758,0.89,0.194,165,120.0
9,12,0,4,1,2,0.66,0.6061,0.83,0.1642,176,165.0
9,13,0,4,1,2,0.66,0.6061,0.83,0.194,193,176.0
9,14,0,4,1,2,0.66,0.6061,0.83,0.2239,183,193.0
9,15,0,4,1,2,0.68,0.6364,0.79,0.1642,181,183.0
9,16,0,4,1,2,0.68,0.6364,0.74,0.1343,301,181.0
9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,563,301.0
9,18,0,4,1,2,0.64,0.5758,0.83,0.1045,551,563.0
9,19,0,4,1,2,0.64,0.5758,0.89,0.0896,420,551.0
9,20,0,4,1,2,0.62,0.5455,0.94,0.1343,285,420.0
9,21,0,4,1,2,0.64,0.5758,0.89,0.0896,221,285.0
9,22,0,4,1,2,0.62,0.5152,1.0,0.0896,187,221.0
9,23,0,4,1,2,0.62,0.5455,0.94,0.0,113,187.0
9,0,0,5,1,2,0.62,0.5455,0.94,0.0896,52,113.0
9,1,0,5,1,2,0.6,0.5,1.0,0.0,31,52.0
9,2,0,5,1,2,0.6,0.5,1.0,0.1045,20,31.0
9,3,0,5,1,2,0.6,0.5,1.0,0.0,8,20.0
9,4,0,5,1,3,0.6,0.5,1.0,0.0,13,8.0
9,5,0,5,1,2,0.62,0.5455,0.94,0.0,22,13.0
9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,104,22.0
9,7,0,5,1,3,0.62,0.5455,0.94,0.1343,254,104.0
9,8,0,5,1,3,0.62,0.5455,0.94,0.1343,317,254.0
9,9,0,5,1,3,0.62,0.5152,1.0,0.1343,111,317.0
9,10,0,5,1,3,0.62,0.5152,1.0,0.1045,35,111.0
9,11,0,5,1,3,0.62,0.5152,1.0,0.1045,21,35.0
9,12,0,5,1,3,0.62,0.5455,0.94,0.1045,29,21.0
9,13,0,5,1,3,0.6,0.5,1.0,0.0896,34,29.0
9,14,0,5,1,3,0.6,0.5,1.0,0.0896,24,34.0
9,15,0,5,1,3,0.62,0.5455,0.94,0.1045,61,24.0
9,16,0,5,1,3,0.62,0.5455,0.94,0.0,56,61.0
9,17,0,5,1,2,0.6,0.5,1.0,0.0,99,56.0
9,18,0,5,1,1,0.6,0.5,1.0,0.0,234,99.0
9,19,0,5,1,1,0.62,0.5455,0.94,0.1343,248,234.0
9,20,0,5,1,1,0.6,0.5152,0.94,0.0,179,248.0
9,21,0,5,1,1,0.6,0.5,1.0,0.1642,138,179.0
9,22,0,5,1,1,0.6,0.5152,0.94,0.1642,157,138.0
9,23,0,5,1,2,0.58,0.5455,1.0,0.1343,148,157.0
9,0,0,6,0,1,0.58,0.5455,1.0,0.0896,93,148.0
9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,79,93.0
9,2,0,6,0,2,0.58,0.5455,0.94,0.0896,68,79.0
9,3,0,6,0,1,0.58,0.5455,0.94,0.0,31,68.0
9,4,0,6,0,1,0.56,0.5303,0.94,0.1045,8,31.0
9,5,0,6,0,2,0.56,0.5303,0.94,0.1045,5,8.0
9,6,0,6,0,2,0.56,0.5303,0.94,0.1045,18,5.0
9,7,0,6,0,2,0.56,0.5303,0.88,0.1045,46,18.0
9,8,0,6,0,2,0.58,0.5455,0.9,0.0896,121,46.0
9,9,0,6,0,2,0.6,0.5455,0.88,0.0896,175,121.0
9,10,0,6,0,2,0.6,0.5455,0.88,0.0896,293,175.0
9,11,0,6,0,2,0.62,0.5758,0.83,0.0896,386,293.0
9,12,0,6,0,2,0.62,0.5758,0.83,0.0896,407,386.0
9,13,0,6,0,1,0.64,0.5909,0.78,0.0,460,407.0
9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,390,460.0
9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,452,390.0
9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,449,452.0
9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,426,449.0
9,18,0,6,0,1,0.64,0.5909,0.78,0.1045,400,426.0
9,19,0,6,0,1,0.62,0.5606,0.88,0.0,308,400.0
9,20,0,6,0,1,0.62,0.5758,0.83,0.0,243,308.0
9,21,0,6,0,1,0.62,0.5758,0.83,0.0896,222,243.0
9,22,0,6,0,2,0.62,0.5606,0.88,0.0,193,222.0
9,23,0,6,0,2,0.6,0.5455,0.88,0.0896,150,193.0
9,0,0,0,0,2,0.6,0.5455,0.88,0.0,173,150.0
9,1,0,0,0,2,0.6,0.5455,0.88,0.1045,124,173.0
9,2,0,0,0,3,0.6,0.5152,0.94,0.0,106,124.0
9,3,0,0,0,3,0.6,0.5152,0.94,0.0,59,106.0
9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,8,59.0
9,5,0,0,0,1,0.6,0.5455,0.88,0.0896,3,8.0
9,6,0,0,0,2,0.6,0.5455,0.88,0.1045,17,3.0
9,7,0,0,0,2,0.6,0.5152,0.94,0.1343,38,17.0
9,8,0,0,0,2,0.62,0.5606,0.88,0.0,86,38.0
9,9,0,0,0,2,0.64,0.5758,0.83,0.0,155,86.0
9,10,0,0,0,2,0.64,0.5758,0.83,0.0,275,155.0
9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,361,275.0
9,12,0,0,0,2,0.66,0.6061,0.78,0.0,413,361.0
9,13,0,0,0,2,0.68,0.6364,0.74,0.0,369,413.0
9,14,0,0,0,2,0.66,0.6061,0.78,0.0,347,369.0
9,15,0,0,0,2,0.66,0.6061,0.78,0.0,353,347.0
9,16,0,0,0,1,0.7,0.6515,0.7,0.0,464,353.0
9,17,0,0,0,1,0.68,0.6364,0.74,0.0,420,464.0
9,18,0,0,0,1,0.68,0.6364,0.74,0.0,404,420.0
9,19,0,0,0,1,0.64,0.5758,0.83,0.1343,329,404.0
9,20,0,0,0,1,0.64,0.5758,0.83,0.0896,186,329.0
9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,137,186.0
9,22,0,0,0,1,0.62,0.5606,0.88,0.0896,104,137.0
9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,79,104.0
9,0,0,1,1,2,0.62,0.5455,0.94,0.0,29,79.0
9,1,0,1,1,2,0.62,0.5606,0.88,0.1045,17,29.0
9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,8,17.0
9,3,0,1,1,2,0.62,0.5455,0.94,0.0,5,8.0
9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,6,5.0
9,5,0,1,1,2,0.62,0.5606,0.88,0.0,25,6.0
9,6,0,1,1,2,0.62,0.5455,0.94,0.0896,113,25.0
9,7,0,1,1,2,0.62,0.5455,0.94,0.0,332,113.0
9,8,0,1,1,2,0.62,0.5455,0.94,0.0,355,332.0
9,9,0,1,1,2,0.64,0.5758,0.89,0.194,205,355.0
9,10,0,1,1,2,0.64,0.5758,0.89,0.194,154,205.0
9,11,0,1,1,1,0.68,0.6364,0.79,0.2239,159,154.0
9,12,0,1,1,2,0.68,0.6364,0.79,0.1642,209,159.0
9,13,0,1,1,2,0.7,0.6667,0.74,0.1642,187,209.0
9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,154,187.0
9,15,0,1,1,1,0.72,0.6818,0.62,0.1343,209,154.0
9,16,0,1,1,1,0.7,0.6515,0.65,0.1642,313,209.0
9,17,0,1,1,1,0.7,0.6515,0.7,0.1343,570,313.0
9,18,0,1,1,1,0.66,0.6061,0.83,0.1045,553,570.0
9,19,0,1,1,1,0.66,0.6061,0.82,0.0896,383,553.0
9,20,0,1,1,1,0.64,0.5758,0.89,0.1343,251,383.0
9,21,0,1,1,1,0.64,0.5758,0.89,0.1343,182,251.0
9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,136,182.0
9,23,0,1,1,1,0.62,0.5455,0.94,0.1343,75,136.0
9,0,0,2,1,1,0.62,0.5455,0.94,0.1343,37,75.0
9,1,0,2,1,1,0.62,0.5455,0.94,0.1642,10,37.0
9,2,0,2,1,1,0.62,0.5455,0.94,0.1045,11,10.0
9,3,0,2,1,2,0.62,0.5455,0.94,0.0,10,11.0
9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,8,10.0
9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,24,8.0
9,6,0,2,1,2,0.62,0.5455,0.94,0.1045,124,24.0
9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,249,124.0
9,8,0,2,1,2,0.64,0.5758,0.89,0.1045,427,249.0
9,9,0,2,1,3,0.64,0.5758,0.89,0.194,193,427.0
9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,122,193.0
9,11,0,2,1,2,0.66,0.5909,0.89,0.1045,123,122.0
9,12,0,2,1,2,0.66,0.5909,0.89,0.1343,162,123.0
9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,151,162.0
9,14,0,2,1,2,0.68,0.6364,0.79,0.1045,152,151.0
9,15,0,2,1,2,0.68,0.6364,0.83,0.0896,205,152.0
9,16,0,2,1,2,0.66,0.6061,0.83,0.194,258,205.0
9,17,0,2,1,2,0.66,0.5909,0.89,0.194,530,258.0
9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,356,530.0
9,19,0,2,1,2,0.64,0.5758,0.89,0.1343,320,356.0
9,20,0,2,1,1,0.62,0.5909,0.78,0.0,238,320.0
9,21,0,2,1,1,0.6,0.5606,0.83,0.0,196,238.0
9,22,0,2,1,1,0.6,0.5455,0.88,0.0896,121,196.0
9,23,0,2,1,1,0.6,0.5455,0.88,0.0896,93,121.0
9,0,0,3,1,1,0.6,0.5455,0.88,0.0,36,93.0
9,1,0,3,1,1,0.6,0.5455,0.88,0.0,14,36.0
9,2,0,3,1,1,0.6,0.5455,0.88,0.2537,9,14.0
9,3,0,3,1,2,0.6,0.5152,0.94,0.0896,3,9.0
9,4,0,3,1,1,0.6,0.5455,0.88,0.0,4,3.0
9,5,0,3,1,2,0.6,0.5152,0.94,0.0,22,4.0
9,6,0,3,1,3,0.6,0.5152,0.94,0.1642,114,22.0
9,7,0,3,1,3,0.6,0.5152,0.94,0.1642,185,114.0
9,8,0,3,1,3,0.62,0.5455,0.94,0.2239,287,185.0
9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,155,287.0
9,10,0,3,1,2,0.62,0.5455,0.94,0.0,129,155.0
9,11,0,3,1,2,0.66,0.6061,0.83,0.1045,151,129.0
9,12,0,3,1,2,0.68,0.6364,0.79,0.0,184,151.0
9,13,0,3,1,1,0.7,0.6667,0.74,0.2537,162,184.0
9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,170,162.0
9,15,0,3,1,1,0.7,0.6515,0.7,0.1343,181,170.0
9,16,0,3,1,1,0.7,0.6515,0.7,0.194,280,181.0
9,17,0,3,1,1,0.7,0.6515,0.7,0.2239,591,280.0
9,18,0,3,1,3,0.66,0.6061,0.83,0.2537,524,591.0
9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,372,524.0
9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,102,372.0
9,21,0,3,1,3,0.6,0.5455,0.88,0.2537,74,102.0
9,22,0,3,1,1,0.6,0.5455,0.88,0.0896,87,74.0
9,23,0,3,1,1,0.6,0.5152,0.94,0.1343,71,87.0
9,0,0,4,1,1,0.6,0.5152,0.94,0.194,40,71.0
9,1,0,4,1,2,0.6,0.5,1.0,0.194,23,40.0
9,2,0,4,1,2,0.6,0.5,1.0,0.194,2,23.0
9,3,0,4,1,2,0.6,0.5152,0.94,0.194,8,2.0
9,4,0,4,1,2,0.6,0.5455,0.88,0.194,7,8.0
9,5,0,4,1,2,0.6,0.5455,0.88,0.1045,22,7.0
9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,111,22.0
9,7,0,4,1,1,0.6,0.5455,0.88,0.1343,283,111.0
9,8,0,4,1,1,0.6,0.5606,0.83,0.0,431,283.0
9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,225,431.0
9,10,0,4,1,1,0.64,0.6061,0.65,0.194,127,225.0
9,11,0,4,1,1,0.62,0.6061,0.61,0.194,158,127.0
9,12,0,4,1,1,0.66,0.6212,0.61,0.1642,195,158.0
9,13,0,4,1,1,0.64,0.6212,0.61,0.194,211,195.0
9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,167,211.0
9,15,0,4,1,1,0.68,0.6364,0.45,0.3881,227,167.0
9,16,0,4,1,1,0.68,0.6364,0.41,0.3582,291,227.0
9,17,0,4,1,1,0.66,0.6212,0.47,0.2985,589,291.0
9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,584,589.0
9,19,0,4,1,1,0.62,0.6212,0.5,0.0896,384,584.0
9,20,0,4,1,1,0.6,0.6212,0.53,0.0896,273,384.0
9,21,0,4,1,1,0.58,0.5455,0.56,0.0,225,273.0
9,22,0,4,1,1,0.56,0.5303,0.68,0.0,175,225.0
9,23,0,4,1,1,0.52,0.5,0.77,0.1045,81,175.0
9,0,0,5,1,1,0.52,0.5,0.83,0.1045,60,81.0
9,1,0,5,1,1,0.52,0.5,0.77,0.0896,23,60.0
9,2,0,5,1,1,0.52,0.5,0.83,0.1045,15,23.0
9,3,0,5,1,1,0.52,0.5,0.83,0.1045,3,15.0
9,4,0,5,1,1,0.52,0.5,0.83,0.194,8,3.0
9,5,0,5,1,1,0.52,0.5,0.83,0.194,26,8.0
9,6,0,5,1,1,0.52,0.5,0.83,0.2239,98,26.0
9,7,0,5,1,1,0.52,0.5,0.83,0.2239,297,98.0
9,8,0,5,1,1,0.54,0.5152,0.77,0.1343,456,297.0
9,9,0,5,1,1,0.56,0.5303,0.73,0.194,237,456.0
9,10,0,5,1,1,0.6,0.6061,0.64,0.0,168,237.0
9,11,0,5,1,1,0.64,0.6212,0.57,0.0896,217,168.0
9,12,0,5,1,2,0.64,0.6212,0.57,0.194,254,217.0
9,13,0,5,1,2,0.66,0.6212,0.47,0.3284,266,254.0
9,14,0,5,1,2,0.64,0.6212,0.47,0.2985,266,266.0
9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,245,266.0
9,16,0,5,1,1,0.62,0.6212,0.53,0.2239,360,245.0
9,17,0,5,1,1,0.62,0.6212,0.53,0.194,591,360.0
9,18,0,5,1,1,0.58,0.5455,0.49,0.3582,511,591.0
9,19,0,5,1,1,0.54,0.5152,0.52,0.2836,374,511.0
9,20,0,5,1,1,0.54,0.5152,0.52,0.2836,230,374.0
9,21,0,5,1,1,0.52,0.5,0.55,0.194,206,230.0
9,22,0,5,1,1,0.52,0.5,0.55,0.3284,159,206.0
9,23,0,5,1,1,0.52,0.5,0.55,0.3284,132,159.0
10,0,0,6,0,1,0.5,0.4848,0.63,0.3881,130,132.0
10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,58,130.0
10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,67,58.0
10,3,0,6,0,1,0.46,0.4545,0.59,0.4179,25,67.0
10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,8,25.0
10,5,0,6,0,2,0.44,0.4394,0.62,0.2985,5,8.0
10,6,0,6,0,1,0.42,0.4242,0.67,0.3284,19,5.0
10,7,0,6,0,3,0.42,0.4242,0.67,0.2537,36,19.0
10,8,0,6,0,2,0.4,0.4091,0.76,0.3284,67,36.0
10,9,0,6,0,3,0.4,0.4091,0.82,0.3582,129,67.0
10,10,0,6,0,3,0.4,0.4091,0.76,0.3582,121,129.0
10,11,0,6,0,3,0.38,0.3939,0.82,0.3284,132,121.0
10,12,0,6,0,2,0.4,0.4091,0.82,0.2537,158,132.0
10,13,0,6,0,2,0.4,0.4091,0.82,0.3284,125,158.0
10,14,0,6,0,2,0.42,0.4242,0.71,0.3582,180,125.0
10,15,0,6,0,2,0.42,0.4242,0.71,0.2836,195,180.0
10,16,0,6,0,2,0.4,0.4091,0.76,0.2985,223,195.0
10,17,0,6,0,3,0.4,0.4091,0.76,0.194,228,223.0
10,18,0,6,0,3,0.38,0.3939,0.87,0.2239,140,228.0
10,19,0,6,0,2,0.38,0.3939,0.82,0.194,126,140.0
10,20,0,6,0,3,0.36,0.3636,0.87,0.1045,66,126.0
10,21,0,6,0,3,0.36,0.3636,0.87,0.1045,56,66.0
10,22,0,6,0,2,0.36,0.3485,0.93,0.2239,70,56.0
10,23,0,6,0,3,0.36,0.3485,0.93,0.2239,65,70.0
10,0,0,0,0,3,0.36,0.3333,0.93,0.2985,47,65.0
10,1,0,0,0,3,0.34,0.3182,0.87,0.2537,24,47.0
10,2,0,0,0,3,0.34,0.303,0.87,0.2985,30,24.0
10,3,0,0,0,3,0.34,0.3182,0.87,0.2836,9,30.0
10,4,0,0,0,2,0.34,0.3182,0.87,0.2537,7,9.0
10,5,0,0,0,1,0.32,0.303,0.87,0.2836,7,7.0
10,6,0,0,0,1,0.32,0.3182,0.81,0.1642,15,7.0
10,7,0,0,0,1,0.34,0.3333,0.76,0.194,29,15.0
10,8,0,0,0,2,0.34,0.3333,0.76,0.194,64,29.0
10,9,0,0,0,1,0.36,0.3333,0.76,0.3582,115,64.0
10,10,0,0,0,2,0.36,0.3333,0.71,0.2836,248,115.0
10,11,0,0,0,2,0.38,0.3939,0.66,0.2537,292,248.0
10,12,0,0,0,2,0.4,0.4091,0.62,0.194,321,292.0
10,13,0,0,0,3,0.4,0.4091,0.62,0.2239,308,321.0
10,14,0,0,0,3,0.36,0.3485,0.81,0.1642,256,308.0
10,15,0,0,0,3,0.36,0.3333,0.81,0.2537,173,256.0
10,16,0,0,0,3,0.36,0.3485,0.87,0.194,206,173.0
10,17,0,0,0,3,0.36,0.3485,0.87,0.1642,167,206.0
10,18,0,0,0,2,0.36,0.3485,0.81,0.194,174,167.0
10,19,0,0,0,2,0.38,0.3939,0.76,0.1642,162,174.0
10,20,0,0,0,2,0.36,0.3333,0.76,0.2537,87,162.0
10,21,0,0,0,1,0.36,0.3485,0.71,0.2239,88,87.0
10,22,0,0,0,3,0.36,0.3636,0.81,0.0896,64,88.0
10,23,0,0,0,1,0.36,0.3636,0.81,0.0896,25,64.0
10,0,0,1,1,1,0.34,0.3485,0.87,0.1045,16,25.0
10,1,0,1,1,1,0.36,0.3636,0.81,0.0896,6,16.0
10,2,0,1,1,1,0.36,0.3636,0.76,0.1045,4,6.0
10,3,0,1,1,1,0.36,0.3788,0.81,0.0,7,4.0
10,4,0,1,1,1,0.34,0.3485,0.87,0.1045,8,7.0
10,5,0,1,1,2,0.36,0.3636,0.76,0.1045,21,8.0
10,6,0,1,1,2,0.36,0.3788,0.71,0.0,94,21.0
10,7,0,1,1,2,0.36,0.3485,0.71,0.1343,249,94.0
10,8,0,1,1,2,0.36,0.3636,0.71,0.1045,372,249.0
10,9,0,1,1,2,0.4,0.4091,0.66,0.0896,153,372.0
10,10,0,1,1,2,0.4,0.4091,0.66,0.1045,101,153.0
10,11,0,1,1,2,0.4,0.4091,0.71,0.2239,126,101.0
10,12,0,1,1,2,0.4,0.4091,0.71,0.1343,147,126.0
10,13,0,1,1,3,0.42,0.4242,0.67,0.1642,118,147.0
10,14,0,1,1,3,0.4,0.4091,0.76,0.0,120,118.0
